GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43662,33.7129366464699,73.0861959570433,566.344197093043,2.81415235702325,-3.56908753364145
43663,33.7129618774431,73.0861633020137,566.521752124652,3.20636592402157,-3.53458659982545
43664,33.7129894304059,73.0861292236367,566.698116391199,3.61510715374888,-3.43217776724677
43665,33.7130199245588,73.0860962611509,566.849227430765,3.97623256814636,-3.21743010775055
43666,33.7130569035122,73.0860601252254,566.987331731478,4.16030669590161,-3.27191476238419
43667,33.7130968654887,73.0860237622342,567.0790761346,4.45152285046533,-3.24417221948209
43668,33.7131388317683,73.0859885386889,567.170357258758,4.64511789593005,-3.14870150935318
43669,33.7131817974364,73.0859541024084,567.214099286823,4.7990946308241,-3.1110406554786
43670,33.7132249900114,73.0859195865834,567.238896602299,4.88413984791252,-3.06210340322016
43671,33.7132687620247,73.0858828149885,567.215096906526,4.95742318086167,-3.1409408394072
43672,33.7133140081189,73.0858451569466,567.179506995017,4.90447131130604,-3.28207729947529
43673,33.713359455278,73.0858081203059,567.110817841021,4.68764061951293,-3.2288181763334
43674,33.7134018915687,73.0857705580043,567.050619229209,4.64042058667123,-2.99836599606284
43675,33.7134433026165,73.0857336319503,566.946410310222,4.97398319781956,-2.75880451510977
43676,33.7134855096842,73.0857022128053,566.91479165596,4.85715973024325,-2.8095054137838
43677,33.7135263184936,73.0856731645483,566.816658782773,4.81137151783193,-2.88499798651042
43678,33.7135668932075,73.0856424983357,566.68528034864,4.87707322431428,-2.83830596567521
43679,33.713608063622,73.0856099174014,566.524754718645,4.96388916345752,-2.90243657048232
43680,33.7136498156854,73.0855778212063,566.353297227761,4.86058410109659,-3.08839585129832
43681,33.713692588996,73.0855460823635,566.162002428202,4.9565799102118,-3.10843485831024
43682,33.7137366223673,73.0855110704567,565.956725444878,5.1373855483805,-3.15790821079079
43683,33.7137817937612,73.085472649331,565.760094117606,5.25027254105079,-3.22130429708015
43684,33.7138264148307,73.0854359050909,565.53194059222,5.3308606890282,-3.34560420906449
43685,33.7138729340923,73.085400792424,565.308974866988,5.29215065661596,-3.49620116180997
43686,33.7139202296152,73.0853659014702,565.082913440652,5.30796880462916,-3.66026489139719
43687,33.7139667398158,73.0853286982771,564.852918564575,5.43390865825991,-3.58881870757999
43688,33.7140155239055,73.0852886880663,564.663944927277,5.58087197200536,-3.57316176984805
43689,33.7140678600859,73.0852480954409,564.469470687909,5.76510505173176,-3.55622045042203
43690,33.7141217901456,73.0852081271677,564.289603126701,5.71295794518084,-3.76596874206169
43691,33.7141767318989,73.0851687636043,564.083553861594,5.75815375459671,-3.85103886188172
43692,33.7142296879886,73.0851281928044,563.840323713841,5.79800034006479,-3.71047286761448
43693,33.7142817816454,73.0850876552052,563.652401804924,5.65004394416305,-3.58819322608007
43694,33.7143339883726,73.0850502509877,563.415610362776,5.38207547399247,-3.66283594081444
43695,33.7143852100833,73.0850129815706,563.211070518009,5.44662194833008,-3.65163856339476
43696,33.7144377756622,73.0849757056901,562.988367422251,5.6427279348068,-3.50003214165893
43697,33.7144867773897,73.0849384467304,562.771695058094,5.3218658869919,-3.30072019726566
43698,33.7145334336078,73.0849024198068,562.575351168634,4.77158323184329,-3.12219415148505
43699,33.7145779668001,73.0848672729936,562.368821121985,4.31122112149938,-2.90762967420459
43700,33.7146197478143,73.0848344525419,562.165069227107,3.39547035885409,-3.34324541316099
43701,33.7146557988133,73.0848011279976,561.907679032767,2.36205529153436,-3.42037357617176
43702,33.7146831663216,73.0847648337665,561.74475454702,1.41660977038381,-3.47332841948169
43703,33.7146997737949,73.0847247640218,561.567475927062,0.342388540936982,-3.77444630885637
43704,33.714707446493,73.0846795089521,561.420823054388,-0.313602085673615,-3.95761196059593
